label,Dim1,Dim2
4.0,-14.571517944335938,6.787956237792969
4.0,-14.568835258483887,6.898807525634766
3.0,-14.685709953308105,6.7729811668396
4.0,-14.593751907348633,6.83845853805542
0.0,-14.592854499816895,6.794090747833252
3.0,-14.466843605041504,6.822676658630371
4.0,-14.526073455810547,6.716129302978516
4.0,-14.48948860168457,6.733787536621094
3.0,-14.584502220153809,6.806016445159912
0.0,-14.575996398925781,6.825024604797363
4.0,-14.526140213012695,6.785459518432617
4.0,-14.639774322509766,6.879341125488281
1.0,-14.595415115356445,6.784704685211182
4.0,-14.691725730895996,6.861008167266846
0.0,-14.564590454101562,6.775946140289307
1.0,-14.652200698852539,6.823293685913086
4.0,-14.552667617797852,6.793516159057617
4.0,-14.599388122558594,6.756537914276123
4.0,-14.508659362792969,6.737310409545898
1.0,-14.59643268585205,6.811666488647461
1.0,-14.461088180541992,6.8101348876953125
4.0,-14.473301887512207,6.802460193634033
4.0,-14.506058692932129,6.785477161407471
0.0,-14.529219627380371,6.795108795166016
3.0,-14.491250991821289,6.793888568878174
3.0,-14.478949546813965,6.740962028503418
4.0,-14.46779727935791,6.806112289428711
1.0,-14.517399787902832,6.762712001800537
4.0,-14.626562118530273,6.826408386230469
3.0,-14.541308403015137,6.783858299255371
1.0,-14.529035568237305,6.767295837402344
0.0,-14.503556251525879,6.793759822845459
4.0,-14.626118659973145,6.77919340133667
4.0,-14.509512901306152,6.811144828796387
0.0,-14.514505386352539,6.816431999206543
0.0,-14.565093994140625,6.82805871963501
3.0,-14.713766098022461,6.891000270843506
1.0,-14.607633590698242,6.86228609085083
4.0,-14.669496536254883,6.713485240936279
1.0,-14.61897087097168,6.789581775665283
4.0,-14.692499160766602,6.843985557556152
1.0,-14.630516052246094,6.808046817779541
4.0,-14.661601066589355,6.803188800811768
3.0,-14.547257423400879,6.739903450012207
4.0,-14.597029685974121,6.797318458557129
3.0,-14.604114532470703,6.866652488708496
3.0,-14.527981758117676,6.779653072357178
1.0,-14.738603591918945,6.786723613739014
4.0,-14.53012466430664,6.836550712585449
4.0,-14.721446990966797,6.794515132904053
4.0,-14.534444808959961,6.78109073638916
3.0,-14.394725799560547,6.7647175788879395
1.0,-14.58236312866211,6.778797149658203
0.0,-14.56510066986084,6.750735282897949
4.0,-14.61575698852539,6.83402156829834
0.0,-14.687722206115723,6.815075397491455
4.0,-14.567181587219238,6.6696085929870605
0.0,-14.641824722290039,6.796317100524902
4.0,-14.62049388885498,6.79182767868042
4.0,-14.559709548950195,6.737551212310791
0.0,-14.647144317626953,6.804728031158447
4.0,-14.607983589172363,6.781060695648193
3.0,-14.556986808776855,6.861817359924316
1.0,-14.683558464050293,6.766380786895752
4.0,-14.528615951538086,6.80702018737793
4.0,-14.459136962890625,6.844749450683594
3.0,-14.502809524536133,6.829349517822266
3.0,-14.655202865600586,6.778756141662598
0.0,-14.591292381286621,6.740216255187988
1.0,-14.624774932861328,6.765446186065674
3.0,-14.680826187133789,6.751459121704102
3.0,-14.592541694641113,6.856982231140137
4.0,-14.619234085083008,6.698546409606934
4.0,-14.679430961608887,6.753353595733643
1.0,-14.51214599609375,6.8407673835754395
3.0,-14.645654678344727,6.84848690032959
3.0,-14.51480484008789,6.80038595199585
1.0,-14.575751304626465,6.883918762207031
4.0,-14.669731140136719,6.860480308532715
0.0,-14.709772109985352,6.876777648925781
4.0,-14.547715187072754,6.824462890625
3.0,-14.661250114440918,6.792512893676758
3.0,-14.545870780944824,6.787614822387695
0.0,-14.564458847045898,6.730173110961914
4.0,-14.654657363891602,6.843130111694336
3.0,-14.609753608703613,6.8439860343933105
3.0,-14.653327941894531,6.86658239364624
0.0,-14.557942390441895,6.8311309814453125
3.0,-14.523736953735352,6.765155792236328
3.0,-14.549627304077148,6.78391170501709
4.0,-14.49478816986084,6.769947528839111
4.0,-14.636251449584961,6.806681156158447
4.0,-14.495737075805664,6.732158184051514
4.0,-14.368080139160156,6.783543109893799
3.0,-14.553951263427734,6.762189865112305
4.0,-14.538470268249512,6.785741329193115
4.0,-14.531889915466309,6.685386657714844
4.0,-14.61367416381836,6.755641460418701
3.0,-14.59660816192627,6.77327299118042
4.0,-14.524083137512207,6.813759803771973
1.0,-14.534199714660645,6.779677867889404
0.0,-14.610150337219238,6.838146686553955
1.0,-14.613688468933105,6.756341934204102
0.0,-14.601215362548828,6.904333114624023
3.0,-14.492841720581055,6.807289123535156
4.0,-14.613064765930176,6.849682331085205
4.0,-14.611248016357422,6.759757995605469
1.0,-14.589731216430664,6.7611002922058105
0.0,-14.627008438110352,6.813938140869141
4.0,-14.65881633758545,6.816347599029541
4.0,-14.690324783325195,6.7978973388671875
4.0,-14.630271911621094,6.834510803222656
4.0,-14.54416275024414,6.800838947296143
4.0,-14.631682395935059,6.836489677429199
1.0,-14.628037452697754,6.827454090118408
4.0,-14.521727561950684,6.732150077819824
4.0,-14.60637092590332,6.732915878295898
3.0,-14.699886322021484,6.746041774749756
1.0,-14.66682243347168,6.904660224914551
4.0,-14.56248664855957,6.783149242401123
3.0,-14.448565483093262,6.719603061676025
1.0,-14.379907608032227,6.734600067138672
3.0,-14.589848518371582,6.790532112121582
0.0,-14.688097953796387,6.8791375160217285
4.0,-14.585227966308594,6.751380920410156
4.0,-14.45869255065918,6.786599636077881
4.0,-14.673264503479004,6.857473373413086
4.0,-14.634390830993652,6.764240264892578
3.0,-14.434494018554688,6.8115739822387695
4.0,-14.708831787109375,6.799424648284912
1.0,-14.578704833984375,6.840136528015137
0.0,-14.50409984588623,6.633728504180908
3.0,-14.4232759475708,6.75501823425293
1.0,-14.503753662109375,6.808572769165039
4.0,-14.645121574401855,6.76267671585083
4.0,-14.778937339782715,6.804801940917969
3.0,-14.57284927368164,6.857002258300781
4.0,-14.497823715209961,6.8057169914245605
4.0,-14.618348121643066,6.801374435424805
1.0,-14.540094375610352,6.9156060218811035
1.0,-14.650016784667969,6.91405725479126
4.0,-14.585326194763184,6.770620822906494
1.0,-14.605297088623047,6.846017837524414
4.0,-14.448479652404785,6.7493720054626465
3.0,-14.62528133392334,6.711127281188965
1.0,-14.624090194702148,6.717629432678223
3.0,-14.5944185256958,6.768465995788574
3.0,-14.574520111083984,6.878393650054932
4.0,-14.521960258483887,6.790328502655029
0.0,-14.601971626281738,6.7905731201171875
1.0,-14.599297523498535,6.768368244171143
4.0,-14.528288841247559,6.786367893218994
4.0,-14.570633888244629,6.810554504394531
3.0,-14.613466262817383,6.759372711181641
0.0,-14.502395629882812,6.825733661651611
1.0,-14.56507396697998,6.780862331390381
4.0,-14.604029655456543,6.777554988861084
3.0,-14.54157543182373,6.823263645172119
1.0,-14.641409873962402,6.825145721435547
3.0,-14.525320053100586,6.773528575897217
4.0,-14.627050399780273,6.875397205352783
4.0,-14.68759822845459,6.743192672729492
3.0,-14.598536491394043,6.890108585357666
3.0,-14.594507217407227,6.745151042938232
4.0,-14.610577583312988,6.752932071685791
4.0,-14.57970142364502,6.797699451446533
1.0,-14.600687980651855,6.888992786407471
1.0,-14.64476203918457,6.807433128356934
3.0,-14.486441612243652,6.791553974151611
3.0,-14.457423210144043,6.783500671386719
3.0,-14.693313598632812,6.860472202301025
4.0,-14.564824104309082,6.7287421226501465
4.0,-14.646893501281738,6.852906227111816
4.0,-14.581626892089844,6.860158920288086
1.0,-14.438870429992676,6.793194770812988
0.0,-14.610329627990723,6.736834526062012
3.0,-14.591252326965332,6.89818811416626
4.0,-14.714132308959961,6.783886909484863
1.0,-14.54482364654541,6.769914627075195
3.0,-14.642829895019531,6.787906646728516
4.0,-14.43631362915039,6.78299617767334
3.0,-14.47037410736084,6.776840686798096
3.0,-14.725903511047363,6.890284061431885
4.0,-14.560807228088379,6.828874588012695
3.0,-14.545374870300293,6.898433208465576
4.0,-14.575384140014648,6.795720100402832
4.0,-14.625961303710938,6.822126865386963
1.0,-14.561012268066406,6.8825554847717285
0.0,-14.5997953414917,6.811166763305664
0.0,-14.55337142944336,6.75201940536499
3.0,-14.633929252624512,6.848046779632568
4.0,-14.623348236083984,6.794613361358643
4.0,-14.58833122253418,6.722437858581543
4.0,-14.631916999816895,6.700569152832031
3.0,-14.507140159606934,6.781162261962891
1.0,-14.560551643371582,6.874767780303955
4.0,-14.55853271484375,6.824704647064209
4.0,-14.554425239562988,6.8385162353515625
1.0,-14.510689735412598,6.765814304351807
4.0,-14.667430877685547,6.775249004364014
4.0,-14.502622604370117,6.808835983276367
4.0,-14.56215763092041,6.867072105407715
4.0,-14.659320831298828,6.762935161590576
4.0,-14.575005531311035,6.806631565093994
3.0,-14.70637321472168,6.7686591148376465
1.0,-14.54282283782959,6.859564781188965
4.0,-14.650625228881836,6.851589202880859
3.0,-14.624267578125,6.748099327087402
4.0,-14.528657913208008,6.798380374908447
1.0,-14.61300277709961,6.791500091552734
4.0,-14.55223560333252,6.798584461212158
4.0,-14.553072929382324,6.70676326751709
4.0,-14.600558280944824,6.749821186065674
0.0,-14.580824851989746,6.79683256149292
4.0,-14.503748893737793,6.869104385375977
4.0,-14.695018768310547,6.79883337020874
3.0,-14.567831993103027,6.732172966003418
0.0,-14.632558822631836,6.779844284057617
1.0,-14.47969913482666,6.8952531814575195
4.0,-14.485033988952637,6.699708938598633
4.0,-14.583128929138184,6.800732612609863
0.0,-14.622933387756348,6.8387603759765625
4.0,-14.446338653564453,6.793821811676025
0.0,-14.798491477966309,6.866424083709717
4.0,-14.591504096984863,6.857614040374756
0.0,-14.641613960266113,6.751067638397217
4.0,-14.59707260131836,6.8798956871032715
3.0,-14.701349258422852,6.831069469451904
4.0,-14.551197052001953,6.775689125061035
4.0,-14.529200553894043,6.8037848472595215
1.0,-14.677992820739746,6.790775775909424
0.0,-14.53208065032959,6.700184345245361
4.0,-14.735363006591797,6.778012752532959
3.0,-14.665987014770508,6.756922245025635
4.0,-14.611287117004395,6.866179466247559
0.0,-14.678850173950195,6.877604961395264
4.0,-14.642634391784668,6.82119083404541
3.0,-14.617989540100098,6.796304225921631
1.0,-14.561239242553711,6.7961530685424805
1.0,-14.454373359680176,6.79401159286499
3.0,-14.784736633300781,6.867494106292725
0.0,-14.512921333312988,6.731830596923828
4.0,-14.573714256286621,6.892505645751953
4.0,-14.569989204406738,6.80304479598999
0.0,-14.515399932861328,6.7498087882995605
4.0,-14.67160701751709,6.62709379196167
4.0,-14.646829605102539,6.787147045135498
0.0,-14.5415678024292,6.745466232299805
4.0,-14.497518539428711,6.784311294555664
3.0,-14.516854286193848,6.8387770652771
3.0,-14.547947883605957,6.815816879272461
3.0,-14.739381790161133,6.727484703063965
0.0,-14.570199012756348,6.756325721740723
4.0,-14.510281562805176,6.731107234954834
1.0,-14.56556510925293,6.735922813415527
1.0,-14.532098770141602,6.811127662658691
0.0,-14.50141716003418,6.758006572723389
3.0,-14.518481254577637,6.828066349029541
1.0,-14.552083969116211,6.797859191894531
4.0,-14.4308500289917,6.800578594207764
1.0,-14.555013656616211,6.777693271636963
3.0,-14.54361629486084,6.890841960906982
4.0,-14.601221084594727,6.731640815734863
1.0,-14.579805374145508,6.676645755767822
4.0,-14.885320663452148,6.68067741394043
1.0,-14.486668586730957,6.854616165161133
4.0,-14.638739585876465,6.8473076820373535
3.0,-14.574078559875488,6.817955017089844
4.0,-14.668668746948242,6.856566905975342
4.0,-14.52875804901123,6.827689170837402
3.0,-14.453649520874023,6.73332405090332
4.0,-14.58832836151123,6.823078155517578
4.0,-14.595893859863281,6.803872108459473
4.0,-14.657291412353516,6.766333103179932
3.0,-14.572966575622559,6.721761226654053
4.0,-14.515901565551758,6.820957660675049
4.0,-14.551653861999512,6.7329912185668945
3.0,-14.601971626281738,6.734624862670898
0.0,-14.502857208251953,6.694025039672852
3.0,-14.586231231689453,6.7621870040893555
3.0,-14.436444282531738,6.743165493011475
4.0,-14.512384414672852,6.7707695960998535
0.0,-14.589334487915039,6.777002811431885
4.0,-14.537497520446777,6.795069217681885
1.0,-14.647839546203613,6.796333312988281
4.0,-14.441221237182617,6.813366413116455
3.0,-14.52548599243164,6.863554000854492
4.0,-14.609529495239258,6.861667633056641
0.0,-14.566859245300293,6.753401756286621
4.0,-14.654587745666504,6.736223220825195
4.0,-14.576332092285156,6.829517841339111
1.0,-14.690878868103027,6.806481838226318
4.0,-14.441041946411133,6.812925815582275
4.0,-14.621335983276367,6.804424285888672
0.0,-14.501386642456055,6.7110185623168945
4.0,-14.688629150390625,6.746368885040283
1.0,-14.58837890625,6.856319904327393
1.0,-14.601469993591309,6.76111364364624
4.0,-14.604352951049805,6.821577072143555
4.0,-14.607531547546387,6.851837158203125
3.0,-14.647249221801758,6.743943214416504
4.0,-14.685260772705078,6.836824417114258
4.0,-14.467452049255371,6.722383499145508
4.0,-14.55568790435791,6.809176445007324
3.0,-14.571738243103027,6.782678604125977
4.0,-14.585517883300781,6.83736515045166
4.0,-14.606236457824707,6.804592132568359
4.0,-14.568429946899414,6.72259521484375
3.0,-14.449148178100586,6.742536544799805
0.0,-14.559582710266113,6.740385055541992
4.0,-14.672046661376953,6.885609149932861
1.0,-14.541356086730957,6.788630962371826
1.0,-14.461871147155762,6.826807022094727
1.0,-14.553454399108887,6.834979057312012
0.0,-14.519567489624023,6.78706693649292
4.0,-14.53282356262207,6.814150810241699
3.0,-14.655526161193848,6.753262519836426
3.0,-14.548737525939941,6.801836013793945
0.0,-14.62940788269043,6.836792469024658
4.0,-14.558347702026367,6.765230178833008
1.0,-14.492793083190918,6.86924409866333
4.0,-14.566082954406738,6.707459926605225
4.0,-14.68172836303711,6.810571193695068
0.0,-14.597594261169434,6.746163845062256
0.0,-14.50967788696289,6.751166820526123
1.0,-14.642601013183594,6.832523345947266
3.0,-14.502449989318848,6.845834732055664
0.0,-14.557658195495605,6.815918922424316
0.0,-14.662332534790039,6.884640216827393
4.0,-14.701236724853516,6.862530708312988
1.0,-14.617325782775879,6.766294002532959
3.0,-14.56598949432373,6.882811546325684
4.0,-14.71393871307373,6.831739902496338
4.0,-14.537505149841309,6.883664608001709
4.0,-14.502633094787598,6.820313453674316
4.0,-14.535840034484863,6.689992904663086
3.0,-14.7010498046875,6.867471218109131
0.0,-14.742426872253418,6.895537376403809
4.0,-14.46151351928711,6.779461860656738
3.0,-14.52158260345459,6.815656661987305
0.0,-14.653130531311035,6.8868231773376465
4.0,-14.54240608215332,6.84980583190918
3.0,-14.781719207763672,6.8328070640563965
1.0,-14.720739364624023,6.831478595733643
4.0,-14.58066463470459,6.808757305145264
3.0,-14.575703620910645,6.912380695343018
0.0,-14.529656410217285,6.835615634918213
3.0,-14.565988540649414,6.865451812744141
1.0,-14.4953031539917,6.819284439086914
4.0,-14.724970817565918,6.819830417633057
4.0,-14.632344245910645,6.7680182456970215
1.0,-14.795928955078125,6.867185115814209
4.0,-14.585061073303223,6.740560054779053
3.0,-14.494494438171387,6.825327396392822
3.0,-14.57547378540039,6.839505195617676
4.0,-14.606926918029785,6.8988494873046875
3.0,-14.57564926147461,6.830321311950684
4.0,-14.582221984863281,6.7548651695251465
4.0,-14.675605773925781,6.7898125648498535
0.0,-14.54143238067627,6.783524990081787
0.0,-14.550156593322754,6.782326698303223
1.0,-14.59234619140625,6.819457530975342
4.0,-14.748479843139648,6.761895179748535
4.0,-14.514449119567871,6.776456356048584
4.0,-14.645212173461914,6.689388275146484
3.0,-14.543025016784668,6.820555210113525
1.0,-14.472809791564941,6.7456746101379395
3.0,-14.499320030212402,6.7604804039001465
3.0,-14.555575370788574,6.85761022567749
4.0,-14.772490501403809,6.785231113433838
1.0,-14.557032585144043,6.855835437774658
1.0,-14.398716926574707,6.730711936950684
4.0,-14.663108825683594,6.745238304138184
4.0,-14.661643028259277,6.85844612121582
0.0,-14.436370849609375,6.807320594787598
3.0,-14.520628929138184,6.830197334289551
0.0,-14.535028457641602,6.877215385437012
1.0,-14.555205345153809,6.803840160369873
3.0,-14.468316078186035,6.7802252769470215
3.0,-14.566864967346191,6.824764251708984
3.0,-14.454143524169922,6.772371292114258
1.0,-14.526727676391602,6.846035957336426
4.0,-14.61411190032959,6.829599380493164
3.0,-14.471445083618164,6.705838203430176
3.0,-14.690573692321777,6.781626224517822
3.0,-14.551544189453125,6.807830810546875
1.0,-14.67280101776123,6.752328395843506
3.0,-14.539003372192383,6.827967643737793
3.0,-14.578566551208496,6.860714435577393
3.0,-14.646020889282227,6.7611002922058105
4.0,-14.654898643493652,6.742599964141846
0.0,-14.644434928894043,6.7186360359191895
4.0,-14.490972518920898,6.802308559417725
1.0,-14.51028060913086,6.808838367462158
0.0,-14.58574390411377,6.8179216384887695
3.0,-14.844804763793945,6.793148517608643
3.0,-14.563739776611328,6.7568278312683105
4.0,-14.493316650390625,6.752267360687256
0.0,-14.589611053466797,6.785382270812988
0.0,-14.612549781799316,6.83979606628418
0.0,-14.466038703918457,6.85009241104126
4.0,-14.566516876220703,6.799715518951416
3.0,-14.630341529846191,6.797464370727539
4.0,-14.67347526550293,6.809239864349365
4.0,-14.584416389465332,6.740619659423828
3.0,-14.652527809143066,6.662906646728516
3.0,-14.55674934387207,6.76099967956543
4.0,-14.645938873291016,6.768598556518555
3.0,-14.567904472351074,6.802914142608643
4.0,-14.651277542114258,6.781461238861084
3.0,-14.566313743591309,6.783001899719238
4.0,-14.50487232208252,6.826394557952881
0.0,-14.494182586669922,6.724390506744385
3.0,-14.7494478225708,6.812536239624023
1.0,-14.552717208862305,6.765346050262451
1.0,-14.52893352508545,6.820419788360596
4.0,-14.472753524780273,6.748887538909912
4.0,-14.539649963378906,6.795693397521973
1.0,-14.623937606811523,6.918368816375732
4.0,-14.402606010437012,6.767681121826172
4.0,-14.476768493652344,6.828769207000732
4.0,-14.555736541748047,6.792576313018799
0.0,-14.565800666809082,6.892462730407715
4.0,-14.542139053344727,6.853282928466797
4.0,-14.660873413085938,6.828856468200684
3.0,-14.700532913208008,6.822776794433594
4.0,-14.62820053100586,6.830089092254639
4.0,-14.639991760253906,6.777355194091797
1.0,-14.702743530273438,6.882609844207764
0.0,-14.683016777038574,6.807415962219238
3.0,-14.580442428588867,6.800490379333496
4.0,-14.601835250854492,6.76774263381958
0.0,-14.499893188476562,6.765865802764893
1.0,-14.531556129455566,6.85400390625
4.0,-14.498321533203125,6.718133926391602
4.0,-14.73232364654541,6.825353622436523
3.0,-14.585667610168457,6.850900650024414
4.0,-14.560738563537598,6.79992151260376
0.0,-14.571033477783203,6.7627034187316895
0.0,-14.444364547729492,6.716046333312988
3.0,-14.630187034606934,6.829246997833252
3.0,-14.546106338500977,6.832074165344238
1.0,-14.554926872253418,6.774429798126221
0.0,-14.658425331115723,6.779714107513428
1.0,-14.56797981262207,6.793286323547363
3.0,-14.488415718078613,6.732867240905762
4.0,-14.488653182983398,6.778359889984131
4.0,-14.595853805541992,6.870795726776123
4.0,-14.741929054260254,6.791107177734375
4.0,-14.694014549255371,6.812841415405273
4.0,-14.62557315826416,6.861815929412842
4.0,-14.682144165039062,6.824570178985596
4.0,-14.719205856323242,6.887703895568848
4.0,-14.535140991210938,6.8272600173950195
1.0,-14.576396942138672,6.843863010406494
4.0,-14.592415809631348,6.861833095550537
0.0,-14.654115676879883,6.748126983642578
4.0,-14.559103965759277,6.805930137634277
0.0,-14.675206184387207,6.8812031745910645
1.0,-14.61539077758789,6.822872161865234
4.0,-14.578814506530762,6.789163589477539
4.0,-14.685654640197754,6.858245849609375
3.0,-14.526443481445312,6.7640461921691895
1.0,-14.617562294006348,6.773775577545166
3.0,-14.558605194091797,6.869657039642334
3.0,-14.657918930053711,6.794591426849365
0.0,-14.500584602355957,6.794402599334717
4.0,-14.675344467163086,6.761293411254883
3.0,-14.573343276977539,6.806365966796875
0.0,-14.563950538635254,6.796080112457275
3.0,-14.58201789855957,6.79815149307251
3.0,-14.619028091430664,6.8263325691223145
4.0,-14.592236518859863,6.745174884796143
3.0,-14.53046989440918,6.732612609863281
3.0,-14.7230863571167,6.809854507446289
3.0,-14.467109680175781,6.702511787414551
4.0,-14.561376571655273,6.811106204986572
1.0,-14.441242218017578,6.714771270751953
4.0,-14.649044036865234,6.804746627807617
0.0,-14.575309753417969,6.797125816345215
4.0,-14.61575984954834,6.792962551116943
1.0,-14.53761100769043,6.824383735656738
4.0,-14.58794116973877,6.833439826965332
4.0,-14.570165634155273,6.815357685089111
4.0,-14.522416114807129,6.748847484588623
1.0,-14.472752571105957,6.749065399169922
4.0,-14.484004974365234,6.729542255401611
4.0,-14.531474113464355,6.757291316986084
3.0,-14.608016967773438,6.790452480316162
4.0,-14.580368995666504,6.832213878631592
3.0,-14.598464965820312,6.792479515075684
4.0,-14.535881042480469,6.8370747566223145
1.0,-14.640325546264648,6.843763828277588
3.0,-14.510880470275879,6.762633800506592
4.0,-14.635610580444336,6.848633289337158
4.0,-14.555438041687012,6.84021520614624
4.0,-14.705455780029297,6.7463860511779785
4.0,-14.572402000427246,6.83125638961792
3.0,-14.656123161315918,6.8173627853393555
4.0,-14.503087043762207,6.7873992919921875
0.0,-14.519280433654785,6.789076328277588
4.0,-14.501703262329102,6.777419090270996
3.0,-14.668251037597656,6.810994625091553
3.0,-14.612029075622559,6.74038028717041
4.0,-14.478194236755371,6.739434719085693
1.0,-14.47733211517334,6.7116498947143555
3.0,-14.524185180664062,6.749409198760986
1.0,-14.614049911499023,6.783708095550537
4.0,-14.613234519958496,6.909570693969727
3.0,-14.467854499816895,6.77457332611084
1.0,-14.422406196594238,6.784332752227783
4.0,-14.7445650100708,6.819905757904053
4.0,-14.532358169555664,6.80304479598999
1.0,-14.609297752380371,6.83721923828125
3.0,-14.596894264221191,6.860785484313965
0.0,-14.569226264953613,6.747232913970947
3.0,-14.507572174072266,6.795276165008545
4.0,-14.743454933166504,6.824544429779053
4.0,-14.706966400146484,6.884458541870117
4.0,-14.607624053955078,6.758317470550537
0.0,-14.478703498840332,6.742177486419678
3.0,-14.617563247680664,6.801916599273682
1.0,-14.510977745056152,6.847487926483154
1.0,-14.497481346130371,6.739924430847168
4.0,-14.60556697845459,6.859065532684326
3.0,-14.45804214477539,6.7483906745910645
4.0,-14.484382629394531,6.734736442565918
1.0,-14.642488479614258,6.815817832946777
1.0,-14.551613807678223,6.728054046630859
3.0,-14.502517700195312,6.841914176940918
1.0,-14.571944236755371,6.918025970458984
4.0,-14.682361602783203,6.808511257171631
4.0,-14.44326114654541,6.712368011474609
0.0,-14.68783950805664,6.794157028198242
4.0,-14.532529830932617,6.80745792388916
3.0,-14.534626007080078,6.7998480796813965
0.0,-14.499212265014648,6.757340908050537
3.0,-14.646502494812012,6.794140815734863
4.0,-14.64706039428711,6.769920825958252
3.0,-14.521953582763672,6.777872562408447
0.0,-14.578422546386719,6.815462589263916
4.0,-14.626749992370605,6.781402111053467
3.0,-14.543155670166016,6.841768264770508
4.0,-14.670082092285156,6.822734832763672
4.0,-14.578765869140625,6.763513565063477
3.0,-14.550093650817871,6.694191932678223
1.0,-14.500005722045898,6.846022129058838
4.0,-14.505918502807617,6.735254764556885
0.0,-14.605500221252441,6.807997703552246
3.0,-14.452099800109863,6.794708251953125
4.0,-14.52464771270752,6.870814800262451
4.0,-14.607709884643555,6.784923076629639
3.0,-14.594432830810547,6.745418548583984
3.0,-14.514705657958984,6.720043182373047
1.0,-14.603827476501465,6.84063720703125
4.0,-14.546273231506348,6.7906494140625
4.0,-14.621378898620605,6.838867664337158
0.0,-14.56156063079834,6.7758307456970215
4.0,-14.530326843261719,6.791814804077148
4.0,-14.56853199005127,6.717067241668701
4.0,-14.386503219604492,6.718270778656006
4.0,-14.459406852722168,6.840574264526367
4.0,-14.533623695373535,6.805596351623535
1.0,-14.736205101013184,6.811617851257324
3.0,-14.771724700927734,6.941799640655518
4.0,-14.493051528930664,6.749549388885498
3.0,-14.622903823852539,6.699376583099365
4.0,-14.550865173339844,6.74772310256958
4.0,-14.601311683654785,6.820208549499512
0.0,-14.553232192993164,6.824209690093994
0.0,-14.514870643615723,6.7760910987854
4.0,-14.701933860778809,6.76716423034668
3.0,-14.522005081176758,6.860332012176514
4.0,-14.590231895446777,6.834403991699219
4.0,-14.765972137451172,6.837762355804443
4.0,-14.735942840576172,6.86444091796875
1.0,-14.470182418823242,6.776832103729248
1.0,-14.513975143432617,6.785116195678711
4.0,-14.572844505310059,6.78488302230835
1.0,-14.581589698791504,6.817123889923096
4.0,-14.627307891845703,6.7809834480285645
3.0,-14.630348205566406,6.836362361907959
1.0,-14.676114082336426,6.883351802825928
4.0,-14.52900505065918,6.747686386108398
3.0,-14.554901123046875,6.792905330657959
1.0,-14.480183601379395,6.834871292114258
4.0,-14.600399017333984,6.826218605041504
3.0,-14.586874008178711,6.799163818359375
0.0,-14.57287311553955,6.8408989906311035
3.0,-14.628231048583984,6.8253912925720215
4.0,-14.69179630279541,6.8702616691589355
1.0,-14.487900733947754,6.794891834259033
3.0,-14.581756591796875,6.835380554199219
3.0,-14.52065658569336,6.758820056915283
3.0,-14.523069381713867,6.860588073730469
1.0,-14.685513496398926,6.78612756729126
4.0,-14.543420791625977,6.827798843383789
1.0,-14.565116882324219,6.8053364753723145
4.0,-14.69600772857666,6.84687614440918
4.0,-14.5625581741333,6.821468830108643
0.0,-14.406900405883789,6.8115410804748535
4.0,-14.651857376098633,6.875125885009766
3.0,-14.536336898803711,6.8536882400512695
4.0,-14.614200592041016,6.755344867706299
4.0,-14.700882911682129,6.73826789855957
3.0,-14.676499366760254,6.793574333190918
1.0,-14.60654354095459,6.853506088256836
3.0,-14.578166007995605,6.793918132781982
4.0,-14.568584442138672,6.8181610107421875
4.0,-14.536118507385254,6.770780563354492
4.0,-14.661378860473633,6.849128723144531
4.0,-14.65953540802002,6.834671974182129
3.0,-14.545957565307617,6.80228328704834
1.0,-14.533751487731934,6.730931758880615
0.0,-14.538171768188477,6.8038530349731445
0.0,-14.520783424377441,6.828298091888428
4.0,-14.615399360656738,6.760702133178711
4.0,-14.511404991149902,6.749980449676514
0.0,-14.638105392456055,6.828937530517578
4.0,-14.579949378967285,6.795629501342773
3.0,-14.522055625915527,6.828878402709961
1.0,-14.548137664794922,6.783114910125732
4.0,-14.574227333068848,6.753876686096191
4.0,-14.585914611816406,6.728419303894043
1.0,-14.555299758911133,6.801380634307861
1.0,-14.606998443603516,6.89555025100708
0.0,-14.490649223327637,6.786143779754639
1.0,-14.70481014251709,6.792250156402588
4.0,-14.564194679260254,6.755926132202148
4.0,-14.564498901367188,6.750990867614746
0.0,-14.584676742553711,6.858942031860352
1.0,-14.579819679260254,6.8492350578308105
4.0,-14.623224258422852,6.840984344482422
3.0,-14.539100646972656,6.773247241973877
4.0,-14.498778343200684,6.708611488342285
0.0,-14.508906364440918,6.811051845550537
1.0,-14.47400951385498,6.781275272369385
4.0,-14.660918235778809,6.826931953430176
1.0,-14.648877143859863,6.851568222045898
3.0,-14.528078079223633,6.764273643493652
4.0,-14.748449325561523,6.867884159088135
1.0,-14.667644500732422,6.810912132263184
4.0,-14.587057113647461,6.7823944091796875
0.0,-14.690692901611328,6.781540393829346
1.0,-14.515543937683105,6.702845573425293
1.0,-14.515007019042969,6.848526477813721
4.0,-14.710235595703125,6.946361064910889
1.0,-14.709319114685059,6.848587989807129
1.0,-14.541631698608398,6.812440872192383
0.0,-14.663985252380371,6.901950836181641
1.0,-14.46622371673584,6.738382816314697
4.0,-14.513561248779297,6.641683101654053
3.0,-14.664346694946289,6.753216743469238
1.0,-14.767491340637207,6.865763187408447
0.0,-14.500056266784668,6.833667278289795
1.0,-14.514717102050781,6.821952819824219
4.0,-14.682021141052246,6.76478910446167
4.0,-14.63295841217041,6.8170247077941895
0.0,-14.561872482299805,6.812318801879883
4.0,-14.539612770080566,6.745476245880127
4.0,-14.532561302185059,6.747091770172119
4.0,-14.768241882324219,6.833522796630859
4.0,-14.51600170135498,6.739630222320557
